GEOID,total_pop,median_hh_income,pct_young_children,pct_elementary_age,pct_minority,pct_black,pct_hispanic,pct_below_185_poverty,pct_renter,pct_zero_vehicle,pct_single_parent,pct_low_income
371350112064,561,46442.0,0.0,0.0,33.155080213903744,23.52941176470588,6.417112299465241,39.037433155080215,76.96335078534031,5.2356020942408374,0.0,52.879581151832454
371350119022,835,250001.0,3.7125748502994016,5.868263473053893,31.73652694610778,5.62874251497006,1.6766467065868262,0.47904191616766467,0.0,0.0,13.333333333333334,3.3333333333333335
371350112062,523,107375.0,8.795411089866157,15.86998087954111,64.81835564053537,28.87189292543021,0.0,0.19120458891013384,78.18181818181819,2.4242424242424243,39.361702127659576,16.363636363636363
371350112063,1598,195227.0,1.6896120150187734,4.380475594493117,53.06633291614518,0.0,0.5006257822277848,0.2503128911138924,0.0,0.0,22.857142857142858,11.6600790513834
371350112041,973,129188.0,3.802672147995889,1.027749229188078,40.6988694758479,2.877697841726619,5.4470709146968135,9.763617677286742,10.485933503836318,0.0,17.117117117117118,15.34526854219949
371350112044,708,216705.0,7.203389830508475,4.519774011299435,12.146892655367235,0.0,2.401129943502825,7.344632768361582,0.0,0.0,0.0,6.761565836298933
371350119042,772,42386.0,1.0362694300518136,6.347150259067358,41.06217616580311,11.78756476683938,2.5906735751295336,33.67875647668394,66.0,0.0,0.0,51.74999999999999
371350118001,1081,,5.180388529139686,2.127659574468085,35.15263644773358,10.91581868640148,3.145235892691952,45.0508788159112,68.58974358974359,5.3418803418803416,64.61538461538461,49.14529914529914
371350119041,596,,4.026845637583892,8.724832214765101,58.89261744966443,2.684563758389262,0.0,38.59060402684564,59.45945945945946,15.057915057915059,52.84552845528455,54.826254826254825
371350119043,1155,243478.0,0.3463203463203463,2.683982683982684,27.532467532467532,0.7792207792207793,0.0,4.329004329004329,2.1551724137931036,0.8620689655172413,0.0,3.4482758620689653
371350119031,1070,106726.0,5.14018691588785,4.579439252336448,49.1588785046729,5.046728971962617,20.280373831775698,22.336448598130843,22.434367541766107,3.8186157517899764,42.53731343283582,14.558472553699284
371350119032,904,93472.0,1.8805309734513276,5.3097345132743365,47.23451327433629,5.752212389380531,22.234513274336283,25.221238938053098,69.95305164319248,15.023474178403756,50.79365079365079,26.76056338028169
371350112072,822,102969.0,0.0,0.0,13.868613138686136,4.622871046228711,5.961070559610706,16.321243523316063,72.85429141716567,16.16766467065868,0.0,13.77245508982036
371350112071,3553,125665.0,1.7731494511680272,10.273008725021109,46.10188573036871,7.205178722206586,5.91049817056009,15.759797011559066,39.3026941362916,0.0,13.568773234200743,20.5229793977813
371350107101,849,87344.0,0.0,7.656065959952886,11.425206124852771,0.0,11.42520612485277,3.415783274440518,0.0,4.3478260869565215,44.36619718309859,17.391304347826086
371350122021,1934,130938.0,5.584281282316442,8.42812823164426,13.702171664943119,0.0,1.9131334022750777,6.308169596690797,20.220082530949107,4.814305364511692,19.46564885496183,15.268225584594223
371350107092,620,,0.0,0.0,26.451612903225808,13.870967741935484,4.032258064516129,16.7741935483871,45.06437768240343,0.0,46.15384615384615,42.06008583690987
371350107091,1189,44375.0,6.223717409587889,0.0,23.46509671993272,17.493692178301092,1.1774600504625736,30.95843935538592,95.76399394856278,3.6308623298033282,0.0,54.311649016641454
371350107102,1678,57177.0,6.793802145411204,7.091775923718712,27.234803337306314,6.972586412395709,2.9797377830750893,24.25506555423123,70.93301435406698,0.8373205741626795,8.633093525179856,40.430622009569376
371350107081,1627,60223.0,7.744314689612784,4.794099569760295,64.96619545175169,22.92562999385372,17.3939766441303,53.96435156730178,77.52043596730245,26.158038147138964,24.0,38.01089918256131
371350107082,1740,69899.0,2.1839080459770113,6.954022988505747,65.0,54.08045977011494,7.528735632183908,27.52873563218391,75.809199318569,1.0221465076660987,19.90950226244344,33.901192504258944
371350107052,713,35769.0,0.0,0.0,18.93408134642356,12.482468443197755,0.0,68.30294530154278,79.91071428571429,33.92857142857143,100.0,80.58035714285714
371350107071,655,42880.0,1.984732824427481,4.2748091603053435,33.89312977099237,18.62595419847328,2.2900763358778624,32.82442748091603,82.75058275058275,20.51282051282051,76.92307692307693,54.54545454545454
371350107073,919,29124.0,1.5233949945593037,3.5908596300326447,36.56147986942329,0.0,23.39499455930359,42.69911504424779,100.0,13.17365269461078,40.69767441860465,71.6566866267465
371350107072,1138,55061.0,3.0755711775043935,2.196836555360281,39.982425307557115,15.289982425307558,4.481546572934974,29.789103690685415,73.96870554765292,13.513513513513514,18.64406779661017,48.22190611664296
371350107053,989,71591.0,3.9433771486349847,14.661274014155712,18.6046511627907,15.166835187057634,1.0111223458038423,15.57128412537917,70.94594594594594,0.0,32.47863247863248,31.756756756756754
